ngram freq
didn't_say 1
say_if 1
if_that 1
that_officer 1
officer_shot 1
shot_the 1
the_gunman 1
gunman_whose 1
whose_identity 1
identity_and 1
and_relationship 1
relationship_to 1
the_clinic 1
clinic_if 1
any_weren't 1
weren't_disclosed 1
disclosed_the 1
the_wounded 1
wounded_people 1
people_included 1
included_employees 1
employees_and 1
a_visitor 1
visitor_said 1
dr_donald 1
donald_yealy 1
yealy_chair 1
emergency_medicine 1
medicine_at 1
the_university's 1
university's_medical 1
medical_school 1
the_strait 1
strait_of 1
of_hormuz 1
hormuz_is 1
is_by 1
by_far 1
far_the 1
world's_most 1
important_choke 1
choke_point 1
point_through 1
through_which 1
which_percent 1
all_oil 1
oil_traded 1
traded_worldwide 1
worldwide_passes 1
passes_the 1
threat_betrays 1
betrays_a 1
a_mounting 1
mounting_desperation 1
desperation_within 1
within_iran 1
iran_and 1
it_gives 1
gives_the 1
west_options 1
options_it 1
has_lacked 1
lacked_to 1
to_date 1
date_how 1
how_so 1
pasco_dr 1
was_repeatedly 1
repeatedly_called 1
called_by 1
by_supporters 1
supporters_and 1
others_the 1
the_smartest 1
smartest_guy 1
guy_in 1
the_room 1
room_a 1
a_quality 1
quality_that 1
the_candidate 1
candidate_unabashedly 1
unabashedly_believed 1
believed_ever 1
ever_the 1
the_professor 1
professor_he 1
would_pepper 1
pepper_his 1
his_speeches 1
speeches_with 1
with_historical 1
historical_references 1
references_and 1
and_frequently 1
frequently_compared 1
compared_himself 1
of_abraham 1
abraham_lincoln 1
lincoln_and 1
the_wright 1
wright_brothers 1
spicher_is 1
first_person 1
person_who 1
has_assisted 1
assisted_terri 1
terri_horman 1
horman_in 1
recent_weeks 1
weeks_to 1
been_drawn 1
drawn_into 1
bohls_told 1
told_police 1
police_he 1
was_heading 1
a_nearby 1
nearby_walmart 1
walmart_when 1
when_fickes 1
fickes_driving 1
driving_a 1
a_ford 1
ford_pickup 1
pickup_apparently 1
apparently_began 1
began_honking 1
honking_and 1
making_obscene 1
obscene_gestures 1
weather_aside 1
aside_howard 1
howard_might 1
problem_with 1
with_sharing 1
spotlight_with 1
with_derrick 1
maryland_is 1
is_home 1
home_to 1
about_veterans 1
veterans_including 1
including_national 1
national_guard 1
guard_members 1
members_with 1
with_of 1
their_number 1
number_currently 1
currently_deployed 1
deployed_around 1
her_diner 1
diner_where 1
where_you 1
simple_hamburger 1
hamburger_for 1
for_or 1
or_an 1
an_egg 1
egg_and 1
and_cheese 1
cheese_omelet 1
omelet_for 1
for_used 1
the_cheapest 1
cheapest_place 1
place_to 1
eat_in 1
the_neighborhood 1
neighborhood_she 1
said_but 1
not_anymore 1
anymore_now 1
now_she 1
she_sees 1
sees_some 1
her_regular 1
regular_customers 1
customers_heading 1
heading_next 1
next_door 1
door_instead 1
man_who'd 1
who'd_offered 1
offered_the 1
the_nurses 1
nurses_room 1
room_in 1
a_ski 1
ski_lodge 1
lodge_in 1
some_light 1
light_cleaning 1
cleaning_entertained 1
entertained_them 1
them_during 1
day_by 1
by_lining 1
lining_up 1
up_their 1
their_brand 1
brand_new 1
new_cowboy 1
cowboy_hats 1
hats_and 1
and_shooting 1
shooting_a 1
hole_through 1
through_each 1
one_they'd 1
they'd_never 1
never_be 1
be_proper 1
proper_cowgirls 1
cowgirls_without 1
without_that 1
that_badge 1
badge_of 1
of_honor 1
honor_he'd 1
he'd_told 1
told_them 1
them_after 1
few_too 1
many_drinks 1
drinks_that 1
that_night 1
night_he 1
he_delivered 1
delivered_tea 1
tea_to 1
to_their 1
their_room 1
a_gun 1
gun_to 1
to_gwenda's 1
gwenda's_head 1
head_insisted 1
insisted_they 1
they_drink 1
four_of 1
senseman_said 1
said_brewer 1
brewer_will 1
not_offer 1
offer_comment 1
a_bill 1
bill_that 1
hasn't_reached 1
reached_her 1
her_desk 1
tyson_chandler 1
chandler_chandler 1
chandler_will 1
most_prominent 1
prominent_free 1
agent_in 1
this_yearâ 1
class_and 1
a_normal 1
normal_year 1
a_no-brainer 1
no-brainer_to 1
to_re-sign 1
re-sign_in 1
in_dallas 1
dallas_but 1
but_chandler 1
chandler_himself 1
himself_admitted 1
admitted_that 1
new_tougher 1
tougher_rules 1
rules_governing 1
governing_the 1
the_luxury 1
luxury_tax 1
tax_mean 1
the_mavs 1
mavs_will 1
will_probably 1
probably_have 1
him_walk 1
walk_he 1
go_from 1
world_champs 1
champs_to 1
to_minnesota 1
minnesota_in 1
space_of 1
of_six 1
j_robinson 1
robinson_wrestling 1
wrestling_base 1
base_fringe 1
fringe_supplemental 1
supplemental_bonus 1
bonus_total 1
total_compensation 1
when_yarrow 1
yarrow_was 1
was_his 1
father_took 1
took_their 1
their_family 1
family_as 1
a_human 1
human_rights 1
rights_delegation 1
delegation_to 1
to_israel's 1
israel's_west 1
west_bank 1
and_gaza 1
gaza_strip 1
strip_at 1
a_palestinian 1
palestinian_uprising 1
the_network 1
network_also 1
also_interviewed 1
interviewed_senior 1
senior_members 1
security_team 1
team_including 1
including_vice 1
president_joe 1
joe_biden 1
biden_and 1
and_secretary 1
secretary_of 1
state_hillary 1
hillary_rodham 1
rodham_clinton 1
clinton_for 1
an_hourlong 1
hourlong_prime-time 1
prime-time_special 1
special_nbc 1
nbc_says 1
says_will 1
will_offer 1
the_definitive 1
definitive_account 1
account_of 1
what_took 1
took_place 1
place_leading 1
and_during 1
the_tension-filled 1
tension-filled_hours 1
mission_targeting 1
targeting_osama 1
bin_laden 1
œshe_felt 1
was_best 1
best_to 1
situation_that 1
her_most 1
most_comfortable 1
comfortable_whereas 1
whereas_some 1
some_kids 1
kids_rush 1
rush_into 1
situation_for 1
the_sake 1
sake_of 1
of_saying 1
saying_iâ 1
m_a 1
a_collegiate 1
collegiate_athlete 1
athlete_â 1
â_ford 1
ford_coach 1
coach_mike 1
mike_toro 1
toro_said 1
œshe_will 1
will_bring 1
bring_instant 1
instant_scoring 1
scoring_to 1
to_radford 1
radford_and 1
i_wish 1
wish_her 1
her_the 1
best_she 1
than_capable 1
capable_of 1
of_competing 1
competing_on 1
division_i 1
i_level.â 1
tornado_sirens 1
sirens_sounded 1
sounded_across 1
across_oklahoma 1
oklahoma_city 1
city_before 1
before_dawn 1
dawn_and 1
least_three 1
three_possible 1
possible_tornadoes 1
tornadoes_were 1
were_reported 1
reported_west 1
and_north 1
city_said 1
said_oklahoma 1
oklahoma_department 1
emergency_management 1
management_official 1
official_michelann 1
michelann_ooten 1
ooten_some 1
some_homes 1
homes_were 1
were_damaged 1
damaged_though 1
though_no 1
no_injuries 1
injuries_were 1
were_immediately 1
immediately_reported 1
reported_in 1
heather_t 1
t_vaughn 1
vaughn_was 1
was_driving 1
driving_north 1
north_near 1
near_norton 1
norton_drive 1
drive_at 1
p.m_on 1
april_in 1
a_oldsmobile 1
oldsmobile_when 1
she_ran 1
ran_off 1
road_to 1
right_struck 1
struck_two 1
two_mailboxes 1
mailboxes_and 1
a_utility 1
utility_pole 1
pole_came 1
came_back 1
back_onto 1
onto_the 1
and_came 1
rest_overturned 1
overturned_in 1
the_southbound 1
southbound_lane 1
lane_police 1
come_up 1
up_next 1
not_at 1
at_easter 1
easter_she 1
says_more 1
more_like 1
like_in 1
late_spring 1
can_say 1
the_scientists 1
scientists_might 1
be_wrong 1
wrong_lach 1
lach_says 1
says_but 1
much_are 1
are_you 1
you_willing 1
to_risk 1
failures_last 1
year_were 1
highest_annual 1
annual_tally 1
tally_since 1
since_at 1
the_savings 1
savings_and 1
and_loan 1
loan_crisis 1
crisis_they 1
they_cost 1
cost_the 1
insurance_fund 1
fund_more 1
billion_there 1
were_bank 1
failures_in 1
just_three 1
on_my 1
my_food 1
food_blog 1
blog_i 1
to_talking 1
talking_about 1
the_shortcomings 1
shortcomings_of 1
the_stuff 1
stuff_served 1
served_at 1
at_banquets 1
banquets_the 1
the_wilted 1
wilted_salads 1
the_horrible 1
horrible_chicken 1
prosecutor_chris 1
chris_ramras 1
ramras_however 1
however_saw 1
the_evidence 1
evidence_differently 1
differently_he 1
the_group 1
group_chanced 1
chanced_across 1
across_davis 1
davis_home 1
home_on 1
hospital_white 1
white_testified 1
testified_that 1
he_saw 1
saw_davis 1
davis_dashing 1
dashing_toward 1
toward_his 1
his_car 1
car_he 1
thought_davis 1
davis_was 1
to_follow 1
follow_them 1
them_again 1
again_he 1
he_fired 1
fired_in 1
in_davis 1
davis_direction 1
direction_to 1
to_ward 1
ward_him 1
him_off 1
alicia_rode 1
rode_with 1
spring_hounds 1
hounds_pony 1
pony_club 1
and_fox-hunted 1
fox-hunted_with 1
spring_valley 1
valley_hounds 1
isom_said 1
department_lacks 1
lacks_a 1
a_policy 1
policy_on 1
on_collecting 1
collecting_dna 1
dna_from 1
from_officers 1
that_probably 1
probably_contributes 1
contributes_to 1
to_officers 1
officers_concerns 1
concerns_he 1
the_submissions 1
submissions_are 1
are_voluntary 1
voluntary_but 1
he_acknowledged 1
acknowledged_that 1
that_refusal 1
refusal_to 1
a_supervisor 1
supervisor_asks 1
asks_could 1
be_viewed 1
as_violating 1
violating_a 1
direct_order 1
order_a 1
a_disciplinary 1
disciplinary_offense 1
offense_to 1
his_knowledge 1
knowledge_no 1
one_has 1
has_refused 1
growing_season 1
the_farm's 1
farm's_to-do 1
to-do_list 1
list_keeps 1
keeps_saunders 1
saunders_busy 1
busy_from 1
from_sunrise 1
sunrise_to 1
to_sundown 1
sundown_he 1
every_major 1
major_news 1
news_outlet 1
outlet_covers 1
covers_the 1
the_welcome-home 1
welcome-home_ceremony 1
ceremony_which 1
which_reunites 1
reunites_brody 1
brody_with 1
wife_jessica 1
jessica_morena 1
morena_baccarin 1
baccarin_and 1
their_two 1
two_children 1
children_the 1
the_period 1
of_adjustment 1
adjustment_is 1
be_tough 1
for_everybody 1
everybody_on 1
the_home 1
home_front 1
front_having 1
having_given 1
given_up 1
up_her 1
husband_for 1
for_dead 1
dead_jessica 1
jessica_has 1
been_having 1
having_an 1
an_affair 1
affair_with 1
his_closest 1
closest_friends 1
friends_capt 1
capt_mike 1
mike_faber 1
faber_diego 1
diego_klattenhoff 1
all_she 1
has_spent 1
months_at 1
homeless_shelter 1
shelter_and 1
and_looking 1
looking_for 1
some_kind 1
the_audience 1
audience_responded 1
responded_wholeheartedly 1
wholeheartedly_after 1
after_multiple 1
multiple_bows 1
bows_brewer 1
brewer_closed 1
closed_the 1
half_with 1
the_ideal 1
ideal_encore 1
encore_one 1
one_bearing 1
bearing_the 1
the_hope 1
hope_of 1
of_resurrection 1
resurrection_and 1
and_rejoicing 1
rejoicing_strauss 1
strauss_song 1
song_morgen 1
morgen_tomorrow 1
tomorrow_and 1
and_tomorrow 1
tomorrow_the 1
sun_will 1
will_shine 1
shine_again 1
again_and 1
we_the 1
the_happy 1
happy_ones 1
ones_will 1
will_again 1
again_unite 1
local_teachers 1
teachers_union 1
has_come 1
out_strongly 1
strongly_against 1
the_effort 1
effort_saying 1
saying_any 1
any_program 1
program_that 1
that_simply 1
simply_reinforces 1
reinforces_the 1
the_drill 1
drill_and 1
kill_testing 1
testing_mentality 1
mentality_will 1
will_fail 1
fail_to 1
engage_students 1
poor_implementation 1
implementation_could 1
could_stymie 1
stymie_even 1
most_promising 1
promising_approaches 1
promise_walk 1
walk_for 1
for_preeclampsia 1
preeclampsia_this 1
this_5k 1
5k_fun 1
fun_walk 1
walk_aims 1
aims_to 1
raise_awareness 1
awareness_and 1
and_funds 1
funds_for 1
research_into 1
into_preeclampsia 1
preeclampsia_a 1
a_life-threatening 1
life-threatening_disorder 1
disorder_that 1
affects_thousands 1
of_pregnant 1
women_each 1
year_may 1
may_a.m 1
p.m_preregistration 1
preregistration_for 1
for_adults 1
adults_for 1
for_kids 1
kids_and 1
and_younger 1
younger_vasona 1
vasona_lake 1
lake_county 1
county_park 1
park_blossom 1
blossom_hill 1
road_los 1
los_gatos 1
gatos_www.promisewalk.org 1
www.promisewalk.org_sanjose 1
latest_charges 1
charges_in 1
filed_two 1
weeks_ago 1
ago_allege 1
allege_that 1
a_contractor 1
contractor_bribed 1
bribed_dimora 1
dimora_with 1
a_las 1
vegas_prostitute 1
prostitute_in 1
public_contract 1
contract_dimora 1
dimora_has 1
he_only 1
only_received 1
received_a 1
massage_from 1
woman_and 1
he_paid 1
paid_for 1
service_he 1
he_addressed 1
addressed_the 1
the_prostitute 1
prostitute_allegation 1
allegation_and 1
his_sons 1
sons_subpoenas 1
subpoenas_for 1
in_interviews 1
interviews_last 1
week_with 1
with_television 1
television_reporters 1
other_constellation 1
constellation_executives 1
executives_who 1
were_previously 1
previously_named 1
named_to 1
new_posts 1
posts_include 1
everywhere_i 1
went_in 1
community_people 1
people_would 1
would_say 1
to_me 1
in_varying 1
varying_degrees 1
degrees_of 1
of_politeness 1
politeness_yeah 1
yeah_it's 1
it's_great 1
great_you 1
doing_these 1
these_stories 1
stories_now 1
now_but 1
but_where 1
where_were 1
were_you 1
you_or 1
or_years 1
the_corruption 1
corruption_was 1
taking_hold 1
hold_said 1
said_goldberg 1
goldberg_who 1
who_left 1
the_paper 1
paper_nov 1
nov_to 1
an_executive 1
executive_editor 1
editor_for 1
for_bloomberg 1
bloomberg_news 1
months_before 1
the_storm 1
a_federal 1
commission_released 1
released_a 1
a_report 1
report_urging 1
urging_the 1
the_protection 1
protection_of 1
more_shoreline 1
shoreline_and 1
the_cost 1
cost_estimated 1
estimated_at 1
at_million 1
land_development-ready 1
development-ready_again 1
again_according 1
the_park 1
park_service 1
service_a 1
a_push 1
push_to 1
to_preserve 1
preserve_the 1
island_was 1
was_renewed 1
renewed_after 1
after_three 1
of_legislative 1
legislative_wrangling 1
wrangling_the 1
seashore_was 1
was_created 1
created_in 1
will_there 1
there_ever 1
ever_be 1
an_encyclopedia 1
encyclopedia_rowling 1
rowling_said 1
said_possibly 1
two_supermarket 1
supermarket_chains 1
chains_schnucks 1
schnucks_and 1
and_dierbergs 1
dierbergs_have 1
have_registered 1
registered_complaints 1
complaints_with 1
county_health 1
health_department 1
department_about 1
the_vendors 1
vendors_efforts 1
to_minimize 1
minimize_fees 1
stosur_lost 1
to_iveta 1
iveta_benesova 1
benesova_to 1
extend_her 1
her_run 1
run_of 1
never_advancing 1
advancing_beyond 1
second_round 1
home_tournament 1
dogs_that 1
that_had 1
been_under 1
weather_responded 1
responded_wonderfully 1
wonderfully_to 1
the_antibiotics 1
antibiotics_and 1
are_wagging 1
wagging_their 1
their_tails 1
tails_waiting 1
their_new 1
new_homes 1
homes_says 1
says_deborah 1
deborah_wood 1
wood_manager 1
manager_of 1
of_animal 1
animal_services 1
services_for 1
for_washington 1
washington_county 1
aquino_would 1
not_name 1
name_the 1
the_specifics 1
specifics_of 1
contract_still 1
under_discussion 1
discussion_the 1
contract_like 1
like_foose's 1
foose's_appointment 1
appointment_will 1
be_approved 1
approved_with 1
official_board 1
board_vote 1
vote_and 1
and_be 1
be_made 1
made_public 1
the_lesson 1
lesson_buried 1
buried_in 1
in_watching 1
watching_the 1
blazers_play 1
play_up-tempo 1
up-tempo_and 1
and_look 1
look_like 1
like_more 1
fun_is 1
is_too 1
too_difficult 1
miss_remember 1
remember_they're 1
they're_more 1
more_enjoyable 1
enjoyable_to 1
to_watch 1
watch_but 1
not_better 1
better_a 1
a_roy-led 1
roy-led_team 1
team_would 1
would_crush 1
crush_this 1
this_no 1
no_8-seed 1
8-seed_product 1
product_that 1
is_bringing 1
bringing_smiles 1
smiles_to 1
to_faces 1
americans_spent 1
nearly_billion 1
billion_for 1
the_jackpot 1
jackpot_thousands 1
of_players 1
who_converged 1
converged_on 1
on_convenience 1
convenience_stores 1
stores_in 1
in_states 1
and_washington 1
washington_d.c 1
d.c_where 1
where_mega 1
mega_millions 1
millions_tickets 1
tickets_are 1
are_sold 1
sold_didn't 1
didn't_mind 1
mind_that 1
were_times 1
as_likely 1
get_struck 1
by_lightning 1
lightning_about 1
be_murdered 1
murdered_and 1
and_about 1
to_die 1
die_in 1
car_crash 1
crash_than 1
the_lucky 1
lucky_numbers 1
go_with 1
with_luck 1
luck_ultimately 1
ultimately_was 1
made_by 1
by_owner 1
owner_jim 1
jim_irsay 1
irsay_with 1
with_input 1
input_from 1
from_ryan 1
ryan_grigson 1
grigson_and 1
and_chuck 1
chuck_pagano 1
pagano_irsay's 1
irsay's_first-year 1
first-year_general 1
manager_and 1
and_coach 1
coach_respectively 1
rosberg_who 1
who_won 1
the_chinese 1
chinese_grand 1
prix_last 1
week_for 1
first_formula 1
formula_one 1
one_victory 1
victory_clocked 1
clocked_minute 1
minute_seconds 1
his_mercedes 1
mercedes_around 1
the_3.4-mile 1
3.4-mile_bahrain 1
bahrain_international 1
international_circuit 1
circuit_that 1
was_seconds 1
seconds_quicker 1
quicker_than 1
than_red 1
red_bull's 1
bull's_mark 1
mark_webber 1
webber_and 1
and_seconds 1
seconds_better 1
than_two-time 1
two-time_defending 1
champion_sebastian 1
sebastian_vettel 1
vettel_of 1
red_bull 1
bull_mclaren's 1
mclaren's_lewis 1
lewis_hamilton 1
hamilton_who 1
was_fastest 1
first_practice 1
practice_was 1
was_fourth 1
he_justified 1
justified_killing 1
killing_his 1
wife_at 1
time_by 1
by_claiming 1
claiming_she 1
was_addicted 1
addicted_to 1
to_marijuana 1
marijuana_and 1
and_wine 1
wine_coolers 1
coolers_and 1
she_sometimes 1
sometimes_attacked 1
attacked_him 1
him_once 1
once_breaking 1
his_arm 1
arm_and 1
and_another 1
another_time 1
time_hitting 1
hitting_him 1
him_over 1
head_with 1
ball_bat 1
bat_she 1
was_tired 1
of_living 1
living_he 1
appearance_richardson 1
richardson_turned 1
turned_to 1
his_wife's 1
wife's_family 1
hope_you 1
you_enjoy 1
insurance_money 1
with_better 1
better_tenacity 1
tenacity_on 1
offensive_boards 1
boards_and 1
an_increased 1
increased_effort 1
effort_to 1
the_paint 1
paint_the 1
the_nuggets 1
nuggets_cut 1
cut_the 1
to_midway 1
council_is 1
is_treating 1
treating_me 1
me_like 1
criminal_and 1
not_he 1
they_told 1
year_ago 1
ago_to 1
stop_working 1
working_on 1
the_ship 1
ship_and 1
it_comes 1
comes_time 1
the_boat 1
boat_which 1
which_will 1
will_destroy 1
destroy_it 1
not_stand 1
stand_by 1
allow_that 1
that_to 1
to_happen 1
either_i 1
i_work 1
work_jimenez 1
jimenez_said 1
said_or 1
or_i 1
don't_eat 1
create_programming 1
programming_for 1
for_orange 1
county_that 1
really_celebrates 1
celebrates_the 1
are_here 1
here_people 1
people_will 1
will_see 1
see_it 1
say_â 1
œthis_is 1
county_i 1
and_love.â 1
love.â_nothing 1
nothing_specific 1
specific_just 1
just_people 1
people_on 1
the_streets 1
usually_it 1
was_secret 1
secret_so 1
so_top 1
top_secret 1
secret_said 1
said_ess 1
ess_who 1
who_cofounded 1
cofounded_the 1
beauty_department 1
department_with 1
with_conrad 1
conrad_but 1
but_now 1
that_things 1
are_it's 1
it's_so 1
so_easy 1
it_out 1
chabot_space 1
space_and 1
and_science 1
science_center 1
in_oakland 1
halfway_into 1
spring_semester 1
semester_middle 1
middle_and 1
students_in 1
district_percent 1
of_students 1
students_had 1
had_either 1
either_a 1
a_d 1
d_or 1
in_math 1
math_class 1
class_according 1
to_preliminary 1
preliminary_data 1
data_collected 1
collected_from 1
from_teachers 1
teachers_who 1
been_using 1
new_intervention 1
intervention_methods 1
the_defenders 1
defenders_say 1
are_overworked 1
overworked_beyond 1
the_breaking 1
breaking_point 1
point_some 1
some_prosecutors 1
prosecutors_say 1
believe_it 1
the_sides 1
sides_cannot 1
cannot_agree 1
agree_on 1
a_common 1
common_set 1
of_numbers 1
numbers_to 1
to_frame 1
frame_their 1
their_dispute 1
masterpiece_p.m 1
sunday_feb 1
feb_wviz 1
wviz_channel 1
channel_and 1
and_weao 1
weao_channel 1
channel_the 1
family_gathers 1
gathers_to 1
to_celebrate 1
celebrate_christmas 1
christmas_and 1
new_year 1
the_second-season 1
second-season_finale 1
finale_of 1
of_downton 1
greece_needs 1
needs_the 1
the_bailout 1
bailout_by 1
by_march 1
march_to 1
to_redeem 1
redeem_â 1
â_billion 1
billion_worth 1
of_bonds 1
bonds_coming 1
coming_due 1
not_what 1
what_this 1
this_case 1
case_is 1
a_veterans 1
veterans_day 1
day_service 1
service_thursday 1
thursday_at 1
at_church 1
church_of 1
the_messiah 1
messiah_route 1
route_west 1
west_old 1
old_route 1
route_www.messiahchester.org 1
www.messiahchester.org_or 1
â_œbased 1
œbased_upon 1
upon_the 1
the_testimony 1
testimony_by 1
the_deputy 1
deputy_sheriffs 1
sheriffs_we 1
we_decided 1
decided_we 1
we_couldnâ 1
couldnâ_t 1
t_secure 1
secure_a 1
a_conviction 1
conviction_even 1
we_tried 1
tried_â 1
said_susan 1
susan_schroeder 1
schroeder_a 1
a_spokeswoman 1
district_attorney's 1
attorney's_office 1
quoting_from 1
a_released 1
released_issue 1
issue_thursday 1
morning_by 1
the_pre 1
pre_classic 1
authorities_said 1
the_victim 1
victim_had 1
had_minor 1
minor_injuries 1
injuries_and 1
and_declined 1
declined_medical 1
medical_treatment 1
they_wanted 1
rest_his 1
his_right 1
right_shoulder 1
shoulder_which 1
yankees_believed 1
believed_to 1
be_afflicted 1
afflicted_by 1
by_minor 1
minor_tendinitis 1
tendinitis_and 1
give_him 1
to_mentally 1
mentally_regroup 1
regroup_after 1
difficult_first 1
first_spring 1
spring_training 1
training_with 1
yankees_conveniently 1
conveniently_the 1
the_minor 1
minor_injury 1
injury_afforded 1
afforded_the 1
yankees_the 1
of_time 1
time_which 1
hoped_pineda 1
pineda_would 1
would_use 1
use_to 1
catch_up 1
the_conditioning 1
conditioning_he 1
give_sunrise 1
mountain_credit 1
not_giving 1
giving_up 1
up_when 1
it_seemed 1
seemed_saguaro 1
saguaro_would 1
would_pull 1
pull_away 1
away_earlier 1
earlier_trailing 1
trailing_in 1
third_inning 1
inning_sunrise 1
mountain_scored 1
scored_four 1
four_runs 1
runs_with 1
with_two 1
two_outs 1
scored_two 1
two_more 1
more_runs 1
fourth_inning 1
inning_to 1
to_knock 1
knock_out 1
out_saguaro 1
saguaro_starting 1
starting_pitcher 1
pitcher_travis 1
travis_steinheiser 1
rose_is 1
is_among 1
the_youngest 1
youngest_superintendents 1
superintendents_in 1
to_confederation 1
confederation_of 1
of_oregon 1
oregon_school 1
school_administrators 1
administrators_he 1
he_follows 1
follows_on 1
the_heels 1
heels_of 1
of_outgoing 1
outgoing_superintendent 1
superintendent_jerry 1
jerry_colonna 1
colonna_who 1
in_colonna 1
colonna_is 1
is_retiring 1
retiring_in 1
ronnell_lewis 1
lewis_oklahoma 1
oklahoma_this 1
this_early 1
early_entrant 1
entrant_probably 1
probably_won't 1
won't_fit 1
fit_in 1
a_scheme 1
scheme_he 1
he_needs 1
be_in 1
a_lewis 1
lewis_is 1
a_madman 1
madman_on 1
field_and 1
and_plays 1
plays_fast 1
fast_he 1
is_quick 1
quick_explosive 1
explosive_and 1
and_athletic 1
not_make 1
make_plays 1
plays_he 1
should_however 1
however_he 1
a_fine 1
fine_special 1
special_teams 1
teams_player 1
meanwhile_hank 1
hank_and 1
and_wu 1
wu_are 1
are_tracking 1
down_leads 1
leads_back 1
in_portland 1
portland_after 1
after_calling 1
calling_on 1
on_holly's 1
holly's_distraught 1
distraught_mother 1
mother_hank 1
hank_finds 1
finds_out 1
forest_area 1
former_neighbor 1
neighbor_of 1
of_holly's 1
holly's_you 1
don't_need 1
be_monroe 1
monroe_to 1
this_smells 1
smells_suspicious 1
suspicious_especially 1
the_suspect 1
suspect_addison 1
addison_looks 1
looks_so 1
so_guilty 1
guilty_when 1
when_hank 1
hank_calls 1
calls_on 1
on_him 1
him_even 1
more_suspicious 1
suspicious_addison 1
addison_had 1
an_alibi 1
alibi_the 1
day_holly 1
holly_disappeared 1
disappeared_he 1
been_bitten 1
bitten_by 1
a_wild 1
wild_dog 1
dog_hiking 1
hiking_on 1
on_mount 1
mount_hood 1
hood_and 1
hospital_ah 1
ah_but 1
what_hospital 1
hospital_beaverton 1
beaverton_community 1
community_hospital 1
hospital_why 1
why_drive 1
drive_all 1
to_beaverton 1
beaverton_when 1
when_you're 1
you're_in 1
in_terrible 1
terrible_pain 1
pain_hank 1
hank_wonders 1
wonders_poor 1
poor_beaverton 1
beaverton_dissed 1
dissed_again 1
reasons_to 1
buy_looks 1
looks_voice 1
voice_recognition 1
recognition_quiet 1
quiet_comfortable 1
comfortable_interior 1
ameer_gado 1
gado_one 1
of_allen's 1
allen's_attorneys 1
attorneys_noted 1
noted_friday 1
friday_that 1
that_koster 1
koster_did 1
not_dispute 1
dispute_the 1
new_evidence 1
evidence_just 1
just_how 1
be_applied 1
track_the 1
fourth_repave 1
repave_in 1
in_mis's 1
mis's_44-year 1
44-year_history 1
history_began 1
began_after 1
the_august 1
august_race 1
race_last 1
year_it 1
was_completed 1
completed_in 1
november_about 1
about_tons 1
tons_of 1
asphalt_was 1
was_used 1
used_enough 1
to_construct 1
construct_about 1
a_two-lane 1
two-lane_county 1
this_leaves 1
leaves_the 1
new_teachers 1
an_anxious 1
anxious_place 1
place_some 1
are_pursuing 1
pursuing_options 1
options_like 1
like_teaching 1
teaching_overseas 1
overseas_out 1
state_part 1
part_time 1
time_or 1
or_even 1
even_taking 1
taking_10-an-hour 1
10-an-hour_hallway 1
hallway_monitor 1
monitor_positions 1
positions_while 1
while_waiting 1
market_to 1
it's_also 1
also_an 1
an_excellent 1
excellent_example 1
example_climate 1
climate_science's 1
science's_challenges 1
challenges_multiple 1
multiple_weather 1
weather_patterns 1
patterns_affect 1
affect_its 1
its_ups 1
ups_and 1
and_downs 1
downs_making 1
it_hard 1
to_tease 1
tease_out 1
out_global 1
global_warming's 1
warming's_effect 1
effect_measurements 1
measurements_before 1
before_were 1
were_spotty 1
spotty_making 1
it_tough 1
tough_to 1
to_trace 1
trace_past 1
past_trends 1
trends_projecting 1
projecting_the 1
future_is 1
even_tougher 1
a_feb 1
feb_e-mail 1
e-mail_to 1
to_superintendent 1
superintendent_jim 1
jim_lee 1
lee_board 1
board_president 1
president_sue 1
sue_skidmore 1
skidmore_said 1
have_visionary 1
visionary_leadership 1
leadership_overseeing 1
overseeing_the 1
program_we 1
have_someone 1
someone_almost 1
almost_as 1
as_old 1
old_as 1
as_me 1
me_wrong 1
wrong_skidmore 1
skidmore_was 1
was_referring 1
to_crest 1
crest_paradise 1
valley_high 1
high_school's 1
school's_center 1
research_in 1
in_engineering 1
engineering_science 1
just_outworks 1
outworks_people 1
unfortunately_for 1
for_no 1
no_william 1
william_bufordâ 1
game-winning_3-point 1
3-point_attempt 1
attempt_was 1
was_off 1
mark_and 1
and_once 1
once_harrellson 1
harrellson_tipped 1
tipped_it 1
it_away 1
crowd_the 1
the_celebration 1
celebration_began 1
began_for 1
for_kentucky 1
york_â 1
an_interview 1
interview_scheduled 1
scheduled_to 1
air_on 1
on_national 1
national_television 1
television_tonight 1
tonight_jerry 1
jerry_sandusky 1
sandusky_said 1
is_innocent 1
innocent_of 1
the_child 1
abuse_charges 1
charges_that 1
have_rocked 1
rocked_penn 1
penn_state 1
university_and 1
and_cost 1
cost_football 1
football_coaching 1
coaching_legend 1
legend_joe 1
joe_paterno 1
paterno_his 1
although_the 1
former_defensive 1
defensive_coordinator 1
coordinator_admitted 1
he_horsed 1
horsed_around 1
around_and 1
and_touched 1
touched_kids 1
been_interested 1
in_law 1
enforcement_as 1
a_career 1
career_jake 1
jake_said 1
i_liked 1
liked_the 1
homicide_investigation 1
investigation_the 1
the_helicopter 1
helicopter_and 1
the_canine 1
canine_unit 1
unit_just 1
just_blew 1
blew_my 1
my_mind 1
mind_if 1
to_high 1
school_next 1
year_i 1
definitely_be 1
anthony_michael 1
michael_lopiccolo 1
thursday_members 1
